player_id,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
79110,10484,1990-10-21,Attack,200000.0,1200000.0,2023-06-30,2022,1990,32,10,31,17,0,8630,13,1,2,0,220,1,1,3,0,480,2,27,53.12777777777778,0,1,0,222,1,13,25.40769230769231,1,105.16185897435898,2.8956550965783365
170953,10484,1992-05-28,Attack,3300000.0,8000000.0,2024-06-30,2022,1992,30,7,35,18,0,9037,8,3,1,0,946,2,7,1,0,2794,4,58,293.0672413793104,3,0,0,1291,1,33,137.46212121212122,1,577.1096499477535,15.89084213092134
456449,11688,1995-04-06,Attack,1400000.0,1500000.0,2023-06-30,2022,1995,27,3,6,7,1,4293,7,4,4,1,2223,7,6,7,1,3819,7,48,397.7562500000001,2,3,0,1596,0,19,170.35000000000002,1,767.0065972222224,21.119696665853596
392538,5,1999-07-15,Midfield,18000000.0,18000000.0,2027-06-30,2022,1999,23,4,12,20,0,4271,6,1,2,0,586,0,9,18,0,3575,6,59,369.60932203389825,8,11,0,1937,4,27,204.1240740740741,1,758.5728397336171,20.887471284014918
251345,11688,1998-04-11,Attack,600000.0,700000.0,2024-06-30,2022,1998,24,4,5,9,0,3834,8,1,2,0,641,0,2,4,0,2145,4,40,225.26250000000002,1,1,0,1181,4,24,126.67083333333335,1,464.5979166666667,12.792806616166144
190941,2832,1993-04-18,Attack,1300000.0,2300000.0,2023-06-30,2022,1993,29,3,5,11,0,2808,2,3,6,0,1913,2,5,9,0,2614,2,42,273.37380952380954,2,3,0,701,0,13,77.2423076923077,1,487.3237116331944,13.41856641787016
534706,11688,1999-03-22,Midfield,400000.0,625000.0,2025-06-30,2022,1999,23,6,2,2,0,1342,1,1,0,0,200,0,1,1,0,707,0,27,76.01851851851852,0,1,0,507,0,14,55.57142857142858,1,169.65138026224983,4.671388359706652
296422,5,1997-01-03,Defender,3500000.0,12000000.0,2025-06-30,2022,1997,25,6,1,22,1,8434,9,1,2,0,331,0,1,5,0,1035,3,34,109.04411764705883,0,3,0,704,3,26,75.25769230769231,1,238.87186877828054,6.577389854107378
338226,11688,1995-05-20,Defender,1300000.0,1300000.0,2023-06-30,2022,1995,27,3,1,5,0,3050,3,1,2,0,2345,1,1,3,0,2525,3,36,262.7138888888889,0,1,0,180,2,7,21.22142857142857,1,415.31448412698415,11.435776377235108
313359,11688,1994-03-25,Defender,1700000.0,2000000.0,2023-06-30,2022,1994,28,3,2,13,2,4690,1,2,7,1,2782,0,2,12,1,4312,1,48,441.8833333333334,0,5,0,1530,1,17,162.54999999999998,1,825.3964285714286,22.727473614489544
289713,10484,1991-12-31,Attack,1700000.0,2000000.0,2024-06-30,2022,1991,31,8,35,14,1,12191,15,3,6,0,2312,3,9,8,0,3564,3,56,371.41428571428577,6,2,0,1252,0,24,134.51666666666668,1,691.689708141321,19.04582943059758
388913,11688,1999-01-24,Midfield,375000.0,375000.0,2023-06-30,2022,1999,23,4,1,4,0,566,0,0,3,0,482,0,0,3,0,529,0,16,57.35625,0,0,0,2,0,1,0.5,1,86.56915760869566,2.3837009432976397
85352,10484,1992-02-24,Attack,400000.0,13000000.0,2023-06-30,2022,1992,30,10,32,9,0,13311,26,0,0,0,130,0,0,1,0,629,0,29,67.91896551724139,0,0,0,459,0,16,50.368750000000006,1,152.31386494252877,4.193996032420044
56416,141,1987-05-06,Attack,3400000.0,32000000.0,2023-06-30,2022,1987,35,10,140,46,1,22352,76,3,3,0,939,1,21,7,0,3499,5,72,369.15972222222223,11,3,0,1474,2,38,158.72894736842107,1,712.5256735588972,19.619552356779828
291739,141,1996-06-28,Attack,7000000.0,35000000.0,2023-06-30,2022,1996,26,9,45,11,0,17699,46,0,2,0,539,2,5,2,0,4383,8,65,454.9430769230769,3,0,0,2135,5,34,225.3294117647059,1,907.813257918552,24.996839278717804
55524,11688,1990-12-11,Defender,500000.0,1300000.0,2024-06-30,2022,1990,32,9,4,25,0,5701,4,1,6,0,1247,1,1,9,0,1761,1,30,182.87000000000003,0,0,0,8,0,3,1.3666666666666667,1,275.7279166666667,7.5922293020650455
193612,10484,1996-08-09,Attack,1100000.0,1100000.0,2023-06-30,2022,1996,26,3,3,3,0,1479,2,2,2,0,962,0,2,3,0,1190,0,41,126.45243902439024,0,1,0,228,0,12,25.849999999999998,1,215.5517354596623,5.935264814140102
634461,11688,2001-02-21,Attack,2200000.0,2500000.0,2025-06-30,2022,2001,21,5,7,7,0,2876,4,4,4,0,1191,2,4,5,0,1507,2,27,160.43148148148148,0,1,0,316,0,12,35.38333333333333,1,276.0781746031746,7.601873731983439
180843,385,1992-03-18,Attack,450000.0,1000000.0,2024-06-30,2022,1992,30,9,28,12,0,5770,6,6,4,0,1294,2,8,4,0,1755,3,36,186.92499999999998,2,0,0,461,1,13,51.79615384615384,1,332.24365384615385,9.14840265233423
34987,385,1985-07-15,Attack,1000000.0,18000000.0,2024-06-30,2022,1985,37,10,113,54,1,16844,30,4,5,0,1093,2,20,19,1,4804,7,65,500.9907692307693,15,11,0,2692,5,35,285.59142857142854,1,1037.1316364716365,28.557649496325197
39247,10484,1990-04-21,Attack,150000.0,4250000.0,2023-06-30,2022,1990,32,10,13,35,0,9510,26,0,1,0,141,1,1,6,0,1021,2,37,109.05945945945948,1,4,0,822,1,20,88.66,1,252.3116891891892,6.947458288133769
396908,141,2000-07-07,Attack,8500000.0,8500000.0,2026-06-30,2022,2000,22,6,10,7,0,3743,15,0,1,0,746,1,8,6,0,3386,12,45,355.7244444444445,5,2,0,1126,4,17,123.32352941176472,1,656.9647415329769,18.089669778052052
247380,385,1997-09-07,Attack,650000.0,650000.0,2023-06-30,2022,1997,25,5,1,6,0,2449,3,1,5,0,1134,1,1,6,0,1879,1,31,197.31129032258065,0,1,0,745,0,10,82.9,1,378.906935483871,10.43328645540842
251848,385,1997-03-13,Attack,2500000.0,5000000.0,2024-06-30,2022,1997,25,7,17,17,0,9325,17,1,1,0,767,2,13,4,0,3687,4,56,385.5839285714286,7,3,0,1402,1,23,150.79565217391306,1,729.2275450310559,20.07944208982976
77966,385,1992-09-23,Midfield,1000000.0,14000000.0,2024-06-30,2022,1992,30,10,28,42,0,14544,40,2,3,0,624,0,4,6,0,1678,3,35,176.5442857142857,2,3,0,938,3,23,100.77826086956522,1,365.6613561076604,10.068566491327061
82281,385,1990-01-07,Defender,500000.0,4000000.0,2023-06-30,2022,1990,32,7,0,10,1,8275,4,0,1,0,1493,3,0,7,1,4052,3,54,416.35370370370373,0,6,1,2559,0,32,265.296875,1,889.8711805555556,24.502800201565023
184767,385,1990-01-23,Defender,900000.0,3000000.0,2023-06-30,2022,1990,32,9,2,45,1,14322,5,0,2,0,704,0,0,11,1,3417,1,44,350.9159090909091,0,9,0,2072,1,27,215.42407407407407,1,741.8541877104377,20.427119494773127
541537,141,2000-05-23,Attack,1500000.0,2000000.0,2026-06-30,2022,2000,22,3,3,4,0,1065,1,2,2,0,291,1,2,3,0,690,1,31,75.0258064516129,0,1,0,399,0,13,44.219230769230776,1,156.78521317392287,4.3171155970710435
359692,385,1998-01-14,Defender,900000.0,1000000.0,2023-06-30,2022,1998,24,5,10,17,1,8945,8,0,3,0,2195,1,6,8,0,5335,5,63,547.0682539682539,6,5,0,3140,4,37,325.6364864864865,1,1146.2805341055341,31.56308858614355
68863,141,1993-02-19,Attack,17500000.0,100000000.0,2023-06-30,2022,1993,29,10,154,15,0,21243,41,4,1,0,460,3,14,4,0,2667,9,53,283.28207547169814,10,3,0,1891,6,38,202.22631578947372,1,627.2183945142623,17.270597519446103
492313,385,2000-11-10,Defender,2000000.0,2000000.0,2027-06-30,2022,2000,22,3,3,4,0,3881,0,2,1,0,1293,0,3,4,0,3161,0,39,327.2551282051282,0,1,0,455,0,6,53.43333333333334,1,544.3432983682983,14.988613377334344
382528,141,1998-10-21,Attack,13000000.0,16500000.0,2026-06-30,2022,1998,24,4,26,10,0,6369,17,11,4,0,2729,7,23,10,0,5856,16,90,611.5066666666667,12,6,0,3127,9,55,329.4354545454546,1,1246.728787878788,34.32895351871226
44068,141,1988-04-28,Attack,1800000.0,45000000.0,2023-06-30,2022,1988,34,10,43,20,0,16484,41,1,1,0,156,1,2,1,0,800,1,25,86.5,1,0,0,386,0,11,43.50909090909091,1,173.31791443850267,4.7723471909577615
432852,385,1999-07-04,Midfield,750000.0,1500000.0,2024-06-30,2022,1999,23,7,8,12,0,7516,9,1,4,0,1943,3,1,8,0,4148,4,60,427.66333333333336,0,4,0,2205,1,36,229.875,1,871.4308695652174,23.995042151047087
457736,385,1999-07-07,Attack,450000.0,450000.0,2026-06-30,2022,1999,23,3,4,2,0,1607,1,3,1,0,882,0,4,2,0,1415,0,37,150.1243243243243,1,1,0,533,0,16,58.48125,1,283.69382344300817,7.8115723108397885
112465,141,1992-06-02,Midfield,6500000.0,19000000.0,2026-06-30,2022,1992,30,10,43,64,0,15157,21,1,4,0,1021,3,16,16,0,4746,7,76,490.1947368421053,13,7,0,2666,3,45,278.6744444444444,1,1014.033216374269,27.92162937904905
136180,141,1993-08-11,Midfield,7000000.0,10000000.0,2025-06-30,2022,1993,29,7,7,29,0,16792,33,0,1,0,359,2,1,8,0,4703,10,64,485.49843749999997,1,5,0,3121,7,38,325.2631578947369,1,1053.5590900068057,29.009983070653846
52403,385,1988-09-16,Defender,450000.0,6000000.0,2024-06-30,2022,1988,34,10,7,42,0,19058,4,1,3,0,1652,0,2,6,0,3375,0,41,348.43170731707323,1,3,0,1723,0,21,181.90476190476193,1,704.6111464097835,19.401624097429384
318077,141,1996-02-11,Midfield,15000000.0,55000000.0,2026-06-30,2022,1996,26,8,13,46,1,16150,9,0,4,0,1065,1,5,17,0,4016,3,63,413.2246031746032,1,4,0,1607,1,31,168.78387096774196,1,788.6823141911852,21.71654233713895
469787,141,1998-01-25,Midfield,4000000.0,5500000.0,2026-06-30,2022,1998,24,4,3,14,1,6892,5,0,5,0,1879,2,2,11,1,6104,4,82,625.5439024390245,2,6,1,4225,2,51,435.63431372549024,1,1373.9835007173604,37.832940243447425
236400,141,1994-09-14,Defender,6000000.0,16000000.0,2025-06-30,2022,1994,28,9,8,30,0,18379,27,0,0,0,249,0,1,8,0,3861,6,55,397.27,1,4,0,2614,4,35,271.81857142857143,1,867.7878571428571,23.89473099650314
239733,385,1996-08-22,Midfield,1100000.0,1100000.0,2025-06-30,2022,1996,26,5,0,10,2,4122,1,0,4,0,759,0,0,7,1,2817,1,44,291.5522727272727,0,2,0,1039,1,17,111.66176470588236,1,549.0286353352529,15.117625169250815
697149,141,2003-01-16,Defender,1200000.0,1200000.0,2027-06-30,2022,2003,19,2,0,2,0,1732,2,0,1,0,294,0,0,2,0,1732,2,28,181.8857142857143,0,0,0,290,0,5,35.3,1,308.14962406015036,8.484968201598985
475413,141,2000-09-13,Defender,6500000.0,6500000.0,2025-06-30,2022,2000,22,5,1,10,2,5720,5,0,7,1,2178,2,1,8,1,3913,3,47,402.3755319148936,1,1,0,1735,1,21,183.76190476190476,1,787.3706571796997,21.68042557059152
168787,385,1990-06-16,Defender,300000.0,350000.0,2023-06-30,2022,1990,32,6,0,26,3,9916,2,0,2,0,376,0,0,8,2,3066,0,41,315.57804878048785,0,6,2,2690,0,32,278.50624999999997,1,751.9108231707318,20.704031181282314
422951,141,1998-10-14,Defender,14000000.0,14000000.0,2026-06-30,2022,1998,24,8,4,41,0,17944,4,1,5,0,3150,0,1,10,0,6256,1,71,639.1612676056338,0,5,0,3106,1,36,321.67777777777786,1,1280.4863458528953,35.2584753600825
126687,10484,1992-03-25,Attack,1500000.0,7000000.0,2023-06-30,2022,1992,30,10,24,48,1,13291,33,4,8,0,1987,6,7,17,1,3808,11,57,397.0807017543859,3,9,1,1821,5,30,192.77,1,788.4577192982456,21.71035806697913
215592,10484,1994-02-18,Attack,3000000.0,3300000.0,2026-06-30,2022,1994,28,8,14,26,1,11291,23,3,7,0,2633,6,9,16,0,5822,11,72,602.1361111111112,6,9,0,3189,5,40,333.4725000000001,1,1236.7338095238097,34.0537395742646
201248,10484,1993-10-23,Midfield,700000.0,1000000.0,2024-06-30,2022,1993,29,9,4,40,0,13926,9,0,4,0,897,1,1,9,0,4420,2,57,454.7543859649123,1,1,0,1832,0,27,192.6851851851852,1,874.8788330980709,24.089982591184782
238809,10484,1994-07-31,Defender,4000000.0,7000000.0,2023-06-30,2022,1994,28,8,8,25,1,14920,11,4,5,0,3053,2,6,12,0,6467,4,72,660.5819444444446,2,7,0,3414,2,38,352.73421052631585,1,1343.6642700501257,36.99809350659658
230921,10484,1994-07-02,Defender,1400000.0,1400000.0,2023-06-30,2022,1994,28,3,6,12,0,3052,8,4,7,0,2228,6,4,9,0,2545,7,35,263.9214285714285,0,2,0,317,1,9,35.72222222222223,1,431.6257936507935,11.884911900466982
158118,10484,1994-05-02,Defender,600000.0,2000000.0,2023-06-30,2022,1994,28,6,3,23,0,6886,5,1,7,0,1098,1,1,14,0,2791,1,40,286.7275,0,7,0,1693,0,27,176.52037037037036,1,606.6544775132276,16.70436550671439
38414,10484,1986-03-30,Defender,200000.0,4500000.0,2023-06-30,2022,1986,36,10,15,41,2,17082,18,1,4,0,1097,0,4,9,1,3824,4,51,393.04803921568634,3,5,1,2727,4,35,282.99142857142857,1,872.6190429505135,24.02775876857655
159908,10484,1993-03-23,Midfield,1000000.0,3500000.0,2025-06-30,2022,1993,29,10,22,64,0,14424,14,0,1,0,522,1,2,11,0,2610,2,47,270.4031914893617,2,7,0,1652,0,24,173.73333333333335,1,579.4070860846173,15.954102544189567
91059,36,1992-01-15,Attack,7000000.0,20000000.0,2024-06-30,2022,1992,30,9,59,17,0,15660,19,4,3,0,702,1,10,8,0,3172,5,54,332.32407407407413,6,3,0,1399,4,27,150.43148148148148,1,648.9775925925926,17.869741861581947
129129,36,1992-03-09,Attack,9000000.0,18000000.0,2025-06-30,2022,1992,30,9,76,43,2,18612,21,2,3,0,744,1,23,15,0,6226,6,78,646.0320512820513,17,6,0,3865,4,45,405.3888888888889,1,1374.4969658119658,37.84707861863982
179184,36,1993-10-02,Attack,10000000.0,40000000.0,2024-06-30,2022,1993,29,10,92,27,0,13784,23,9,4,0,728,1,25,11,0,3919,6,62,412.8709677419355,8,3,0,1954,4,29,208.28793103448277,1,827.6633481646273,22.789893747963788
204201,141,1995-08-08,Defender,200000.0,3000000.0,2023-06-30,2022,1995,27,9,2,9,0,5626,8,1,0,0,194,1,1,1,0,778,3,26,83.49230769230769,0,0,0,515,2,21,56.25238095238096,1,181.55750915750917,4.999226257898262
283223,36,1997-07-24,Attack,3500000.0,5000000.0,2025-06-30,2022,1997,25,9,13,25,1,6872,13,3,5,0,873,1,8,10,0,2791,4,49,292.59591836734694,0,2,0,566,0,12,62.41666666666667,1,501.3825442176871,13.805679489303726
216603,36,1995-07-15,Attack,8500000.0,11500000.0,2025-06-30,2022,1995,27,10,36,55,3,18380,37,9,7,1,2324,7,10,14,1,4308,13,67,449.37985074626863,1,7,0,1984,6,31,209.35,1,883.493850193477,24.327198996473932
351738,36,1998-11-07,Attack,6000000.0,6000000.0,2026-06-30,2022,1998,24,5,10,13,1,9502,27,2,3,0,1334,6,9,10,0,6593,20,88,682.7920454545455,3,5,0,3770,10,47,392.87127659574463,1,1417.1010114442295,39.02019045855129
149829,36,1994-07-01,Midfield,5000000.0,6000000.0,2023-06-30,2022,1994,28,8,20,17,0,7903,10,8,2,0,2103,3,12,9,0,4697,6,74,485.3972972972973,4,7,0,2594,3,43,270.03255813953496,1,998.1856469426237,27.485263042045528
498529,36,1996-09-11,Midfield,10000000.0,10000000.0,2024-06-30,2022,1996,26,3,5,16,0,3695,5,2,8,0,2370,4,5,15,0,3411,5,49,352.71122448979594,3,7,0,1041,1,16,111.85625,1,640.9461636577709,17.648594685650096
157113,36,1994-05-30,Defender,1100000.0,2700000.0,2024-06-30,2022,1994,28,6,5,22,0,9527,14,1,2,0,641,1,1,4,0,2690,4,41,279.1109756097561,0,2,0,2049,3,32,214.303125,1,633.0124455574912,17.430137999205517
358948,36,1997-12-31,Defender,9000000.0,9000000.0,2025-06-30,2022,1997,25,3,2,8,0,5664,4,0,6,0,2832,2,2,8,0,5455,4,81,558.8345679012345,2,2,0,2623,2,41,272.5975609756098,1,1110.8734128274614,30.58814565356362
369316,36,1999-10-07,Defender,12000000.0,12000000.0,2026-06-30,2022,1999,23,7,11,15,0,8018,14,0,7,0,2919,2,3,11,0,4853,5,72,497.1402777777778,3,4,0,1934,3,37,201.777027027027,1,947.5483132589111,26.09095283501379
861410,36,2005-02-25,Attack,10000000.0,10000000.0,2025-06-30,2022,2005,17,3,6,3,0,723,4,6,1,0,586,3,6,2,0,632,4,27,70.94074074074075,0,1,0,46,1,4,6.350000000000001,1,112.79640522875818,3.105874019933469
129604,36,1992-02-12,Defender,6500000.0,7500000.0,2023-06-30,2022,1992,30,4,3,10,0,3582,5,1,2,0,922,2,1,7,0,2565,5,40,265.71250000000003,0,5,0,1643,3,23,172.7934782608696,1,571.3888949275363,15.733319873402033
44996,36,1990-10-23,Defender,2300000.0,5000000.0,2025-06-30,2022,1990,32,10,16,72,2,15975,9,2,9,0,2131,1,4,18,0,4559,1,60,465.2983333333334,2,9,0,2428,0,32,251.4375,1,949.4475000000001,26.143247362895135
306462,36,1994-08-19,Midfield,3000000.0,3500000.0,2024-06-30,2022,1994,28,7,13,29,0,7529,19,1,8,0,1093,10,4,16,0,3140,13,61,326.6975409836066,3,8,0,2047,3,38,213.88684210526318,1,703.983153580673,19.384332175681678
347913,36,1994-07-19,Defender,6000000.0,7000000.0,2025-06-30,2022,1994,28,4,0,9,0,4011,3,0,2,0,754,1,0,9,0,3971,3,50,408.09200000000004,0,2,0,2017,1,24,212.10416666666669,1,824.2707380952381,22.696477477711994
263380,36,1998-01-20,Defender,15000000.0,15000000.0,2025-06-30,2022,1998,24,4,6,13,0,7819,5,2,7,0,3145,1,5,11,0,7009,3,87,715.4563218390806,3,4,0,3864,2,47,398.6712765957447,1,1471.889092687699,40.52879241967754
317454,36,1998-03-05,Attack,14000000.0,20000000.0,2025-06-30,2022,1998,24,3,9,3,0,3870,19,7,2,0,2476,13,9,3,0,3534,18,61,372.3434426229509,2,1,0,1058,5,20,114.89000000000001,1,673.4301639344262,18.543048833529735
549966,114,1999-10-04,Attack,6000000.0,6000000.0,2027-06-30,2022,1999,23,4,25,11,0,4169,8,4,2,0,610,1,23,10,0,3372,8,60,357.22,7,6,0,1550,2,30,165.46666666666667,1,701.3314492753624,19.311316909869728
215679,114,1995-02-13,Attack,5500000.0,8000000.0,2023-06-30,2022,1995,27,10,31,12,0,10151,15,6,3,0,1114,0,15,3,0,2671,2,56,282.3196428571429,9,0,0,1557,2,34,166.8794117647059,1,590.4329501244943,16.25770215447255
129078,114,1994-03-06,Attack,11000000.0,20000000.0,2023-06-30,2022,1994,28,9,34,15,1,18872,27,0,3,0,452,1,5,4,0,4017,10,64,418.17656250000005,3,1,0,2713,8,39,285.0064102564103,1,912.335539720696,25.121361310529117
118287,114,1992-05-09,Attack,8000000.0,12000000.0,2024-06-30,2022,1992,30,10,31,35,2,12854,47,4,5,0,1684,7,15,13,0,5005,19,66,523.2833333333334,11,8,0,3321,12,43,350.0232558139535,1,1135.0149224806203,31.252887472965167
207929,114,1996-04-11,Attack,14000000.0,100000000.0,2023-06-30,2022,1996,26,10,64,40,1,19288,53,1,0,0,456,0,3,6,0,2500,4,49,261.6020408163265,2,3,0,1606,4,28,170.58571428571432,1,563.0656985871271,15.504138817285437
170838,114,1994-01-06,Midfield,4500000.0,5500000.0,2024-06-30,2022,1994,28,10,6,29,0,7246,14,1,3,0,1008,1,2,13,0,3297,7,60,341.2950000000001,1,8,0,2031,6,35,212.85285714285715,1,724.8667857142858,19.95936761545559
199316,141,1994-09-07,Defender,4000000.0,5000000.0,2025-06-30,2022,1994,28,6,10,28,1,8775,9,1,5,1,1035,1,8,22,1,6162,6,69,627.2304347826088,5,12,0,3687,5,41,379.54268292682934,1,1320.4311922435998,36.358365559451116
337800,114,1999-01-09,Midfield,6500000.0,22000000.0,2026-06-30,2022,1999,23,6,5,18,0,7446,16,0,3,0,1118,2,3,9,0,3544,8,47,367.7404255319149,0,2,0,1536,3,21,163.46428571428572,1,715.1270979252016,19.691183153326406
361264,114,2000-11-05,Midfield,3000000.0,3000000.0,2026-06-30,2022,2000,22,6,2,5,0,1522,1,0,0,0,12,0,2,5,0,1437,1,27,151.52222222222224,1,2,0,404,0,7,46.72142857142858,1,274.0593073593074,7.54628377493024
441170,114,1996-08-19,Defender,7000000.0,8000000.0,2025-06-30,2022,1996,26,7,3,32,1,13265,20,2,9,0,2466,4,3,18,0,6463,10,76,659.0539473684212,1,9,0,3997,6,46,411.38913043478266,1,1400.0238976412604,38.54996834474792
16101,114,1983-02-08,Midfield,200000.0,3500000.0,2023-06-30,2022,1983,39,10,23,29,0,22383,32,0,3,0,606,2,2,6,0,3255,9,54,338.5777777777777,2,3,0,2649,7,40,277.12250000000006,1,785.0404487179487,21.616262764093353
181380,114,1993-11-07,Defender,5500000.0,10000000.0,2023-06-30,2022,1993,29,10,4,36,1,15978,18,1,2,0,1114,3,2,4,0,2064,5,34,215.47058823529412,1,1,0,715,1,13,78.2,1,401.47484787018254,11.054698925270616
338422,10484,1996-01-23,Defender,100000.0,275000.0,2023-06-30,2022,1996,26,5,1,6,0,1172,0,0,2,0,256,0,1,4,0,901,0,19,95.79210526315791,1,2,0,645,0,12,70.625,1,214.3516194331984,5.902219353338931
462772,114,1999-12-17,Defender,3800000.0,3800000.0,2026-06-30,2022,1999,23,5,4,7,0,4331,1,2,1,0,785,0,4,4,0,3045,1,39,315.5076923076923,0,1,0,530,0,7,61.02142857142857,1,534.3264452938366,14.712797107637046
77710,114,1991-01-24,Defender,850000.0,5500000.0,2025-06-30,2022,1991,31,10,2,46,2,12322,9,0,3,0,1698,0,0,6,1,3098,2,58,319.34137931034485,0,3,1,1400,2,31,146.76612903225808,1,625.8427141268077,17.232717855050222
204198,114,1990-03-26,Defender,6500000.0,10000000.0,2024-06-30,2022,1990,32,8,12,48,0,15163,4,0,3,0,913,1,3,11,0,5242,1,60,536.4366666666667,3,5,0,3189,0,36,330.2583333333334,1,1134.9633333333334,31.251466954359596
184440,114,1993-01-11,Defender,2000000.0,2000000.0,2023-06-30,2022,1993,29,7,9,18,0,5778,12,0,1,0,284,0,4,9,0,2690,10,60,278.43333333333334,1,5,0,1490,2,32,155.85625,1,573.5545258620689,15.792951001208703
234189,449,1994-10-01,Attack,10000000.0,10000000.0,2026-06-30,2022,1994,28,9,49,18,1,13964,31,7,5,0,1779,5,15,6,0,3279,9,48,345.98125000000005,2,0,0,446,0,12,50.116666666666674,1,569.1528273809524,15.671749257869857
162571,449,1993-06-28,Attack,11000000.0,11000000.0,2024-06-30,2022,1993,29,10,75,59,1,21460,50,9,8,0,2840,8,25,17,0,6392,17,83,666.1012048192771,16,9,0,3552,9,44,374.2727272727273,1,1373.4935000188843,37.81944796560347
109217,449,1990-02-17,Attack,5000000.0,13000000.0,2025-06-30,2022,1990,32,9,96,20,0,25999,88,5,2,0,1777,6,10,5,0,4333,19,54,454.22407407407405,5,3,0,2556,13,32,271.38750000000005,1,952.7798611111111,26.23500466472622
38593,449,1987-07-27,Midfield,2200000.0,40000000.0,2023-06-30,2022,1987,35,9,48,10,0,19173,41,2,2,0,1580,0,4,4,0,3457,4,47,358.7553191489362,2,2,0,1877,4,21,199.73809523809524,1,737.9225025329282,20.318859671930202
271495,449,1999-06-25,Attack,9500000.0,15000000.0,2027-06-30,2022,1999,23,8,21,7,0,10837,27,5,1,0,2228,4,9,2,0,3866,5,68,402.9352941176471,4,1,0,1638,1,30,173.66000000000003,1,778.1325063938621,21.426051041015235
275935,449,1996-05-21,Midfield,6500000.0,7000000.0,2024-06-30,2022,1996,26,7,5,20,1,6630,8,2,2,0,1655,2,2,5,1,3040,3,53,315.1858490566038,0,3,1,1385,1,30,145.76666666666668,1,618.5992864054185,17.03326846719515
387143,449,2000-02-11,Midfield,2500000.0,2500000.0,2027-06-30,2022,2000,22,8,2,8,0,3550,2,0,1,0,102,0,1,6,0,2405,1,47,249.81702127659574,0,2,0,819,0,23,87.4608695652174,1,462.2591287528383,12.728407572553344
245014,449,1995-07-02,Attack,6000000.0,20000000.0,2025-06-30,2022,1995,27,7,30,33,0,11375,15,4,4,0,959,0,9,11,0,4129,4,73,429.00616438356167,5,5,0,2154,2,35,226.80428571428573,1,870.3653841414801,23.965703773733626
182688,449,1994-05-14,Midfield,5500000.0,5500000.0,2024-06-30,2022,1994,28,10,1,48,0,18871,6,0,3,0,2016,1,0,12,0,4216,1,73,433.1253424657534,0,9,0,2200,0,41,228.1158536585366,1,877.8752959285953,24.17249085940616
69646,449,1991-02-21,Defender,2000000.0,4000000.0,2025-06-30,2022,1991,31,7,5,19,0,14866,9,0,0,0,1784,0,2,1,0,4542,1,59,467.74830508474577,2,1,0,2758,1,37,286.90405405405403,1,988.5716729714952,27.220540137758924
616894,449,2000-07-07,Defender,4200000.0,4200000.0,2027-06-30,2022,2000,22,3,1,11,0,5191,4,0,5,0,1908,1,1,9,0,4587,4,58,470.6086206896552,0,1,0,1443,1,21,153.12142857142857,1,859.061632333184,23.654452462151827
395862,449,1998-01-01,Defender,550000.0,3500000.0,2027-06-30,2022,1998,24,6,0,11,0,6340,4,0,2,0,612,1,0,6,0,1442,1,23,151.36956521739134,0,4,0,830,0,12,90.11666666666667,1,317.2210144927537,8.734750947885587
95152,114,1989-04-10,Defender,525000.0,2000000.0,2023-06-30,2022,1989,33,7,8,46,2,11902,2,0,7,0,1171,0,1,20,1,4294,2,52,437.8076923076923,1,13,1,3123,2,37,321.14054054054054,1,977.8945032445032,26.926541902671293
182923,449,1993-05-07,Defender,4400000.0,6000000.0,2025-06-30,2022,1993,29,10,9,46,1,17841,7,1,5,0,2169,1,1,7,0,3273,2,53,337.2754716981132,0,2,0,1104,1,22,117.21818181818182,1,623.200354882593,17.15995990756694
99922,449,1991-01-15,Defender,5000000.0,22000000.0,2025-06-30,2022,1991,31,10,18,44,1,20960,12,2,5,1,1726,0,4,11,1,5093,1,59,521.0822033898305,1,0,0,1417,1,17,151.88529411764708,1,933.5731153314251,25.706142662398996
149752,449,1991-05-20,Defender,5500000.0,9000000.0,2024-06-30,2022,1991,31,7,6,28,2,11359,2,2,4,0,2712,1,4,13,1,6049,1,72,617.2513888888889,2,9,1,3337,0,38,343.8315789473685,1,1269.7538235710244,34.96295298012706
341549,114,1995-12-20,Defender,1600000.0,2500000.0,2024-06-30,2022,1995,27,5,2,6,0,4208,2,0,1,0,1008,1,0,2,0,1820,2,33,190.5151515151515,0,1,0,812,1,12,89.01666666666667,1,374.8264309764309,10.32092885932921
182894,449,1995-09-25,Midfield,9000000.0,30000000.0,2023-06-30,2022,1995,27,9,5,27,1,13065,8,0,2,0,866,0,2,8,0,2067,3,33,216.11363636363637,0,0,0,76,0,4,9.9,1,334.1371212121212,9.200539695953866
